Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
FCQb?,3,"[aA, a, AA]","[4, 2, 1]",0.01923880001413636,"[[0, 0, 0, 0.0, 0, -0.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 1.0, 0, 0, 0, 0]]",4,"[a, AC, bc, BB]","[2, 2, 2, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 0.0, 1.0, 0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0, 1.0, 0.0, 0, 0, 0, 0]]]",3,,,,True,2.718530100013595,45.351015799999004
FCQbO,3,"[a, aA, aAA]","[1, 5, 1]",0.02533230002154596,"[[0, 0, 0, 0.0, 0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 1.0, 0.0, 0, 0.0, 0, 0]]",5,"[a, AC, bb, BBC, Bc]","[1, 1, 2, 1, 2]","[[[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, 0, 0, 0, 0, -0.0], [0.0, 0, -0.0, 0, 0, 0, 0], [0, -0.0, -0.0, 0, -0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, 0, 0, 0, 0, 1.0], [1.0, 0, -0.0, 0, 0, 0, 0], [0, -0.0, -0.0, 0, -0.0, 0, 0]]]",3,,,,True,42.63731449999614,218.75444990000688
FCQb_,3,"[a, aAA, aA]","[1, 1, 5]",0.02867050000349991,"[[0, 0, 0, 0.0, 0, 1.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 1.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 0.0, 0.0, 1.0, 0, 0, 0]]",5,"[aC, AC, bc, BBB, C]","[1, 1, 3, 1, 1]","[[[0, 0, 0, 0.0, 0, 1.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0], [-0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0, 0, 0]]]",3,,,,True,52.83501940002316,226.53606889999355
FCQbo,2,"[aA, aaAA]","[6, 1]",0.017202499991981313,"[[0, 0, 0, 0.0, 0, 1.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0, 0.0, 0.0, 1.0, 1.0, 0, 0]]",4,"[aC, AC, bc, BBcc]","[2, 2, 2, 1]","[[[0, 0, 0, 0.0, 0, 1.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0.0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0, 1.0, 0.0, 0.0, 1.0, 0, 0]]]",3,,,,True,24.705617500003427,336.7700414999854
FCQeG,3,"[a, aAA, aA]","[3, 3, 1]",0.025245600001653656,"[[0, 0, 0, 0.0, 0, -0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 0, 0, 1.0, 0]]",5,"[a, ABC, Acc, Ac, bCC]","[3, 1, 1, 1, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [-0.0, 0.0, 0, 0, 0, 1.0, 0]], [[0, 0, 0, 0.0, 0, 1.0, 1.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [-0.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0]]]",3,,,,True,64.83435449999524,383.99291409997386
FCQeO,3,"[a, aA, aAA]","[2, 3, 2]",0.02688250000937842,"[[0, 0, 0, 0.0, 0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0, 1.0, 0, 0]]",5,"[aC, Ab, ABC, bBc, c]","[2, 1, 1, 1, 2]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0.0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [-0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [1.0, 0.0, 0, 0, 0.0, 0, 0]], [[0, 0, 0, -0.0, 0, 0.0, -0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [-0.0, 0.0, 0, 0, 1.0, 0, 0]]]",3,,,,True,52.39378709997982,488.217553399998
F?`cg,3,"[a, AA, aAA]","[4, 1, 2]",0.04020940000191331,"[[0, 0, 0, 0, 0.0, 0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0.0, 0, 0, 0, 1.0], [1.0, 0, 0, 0.0, 0, 0.0, 0]]",4,"[a, AAC, Ab, ABc]","[4, 1, 1, 1]","[[[0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, 0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0, 0, 0.0, 0, 0.0, 0]], [[0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, 0], [0, 0, 0, 0, 0, -0.0, 0], [0, 0, 0, 0, 0, 0, 0.0], [-0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, -0.0, 0, 0, 0, 0.0], [-0.0, 0, 0, 0.0, 0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 0], [0, 0, 0, 0, 0, 0, -0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, -0.0, 0, 0, 0, 0.0], [0.0, 0, 0, -0.0, 0, 1.0, 0]]]",3,,,,True,5.361986200005049,126.19678549999662
FCQeW,4,"[a, aA, aAA, aaAA]","[2, 2, 2, 1]",0.04237419998389669,"[[0, 0, 0, 0.0, 0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 0, 1.0, 1.0, 0]]",6,"[aC, AC, bcc, Bccc, cCC, C]","[1, 1, 1, 1, 1, 2]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [1.0, 0, 1.0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 0, 1.0, 0.0, 0]]]",3,,,,True,1439.2120753999916,1041.6143914999848
FCQe_,3,"[aA, a, aAA]","[3, 2, 2]",0.025825300021097064,"[[0, 0, 0, -0.0, 0, -0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 0, 0, -0.0], [0, 1.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 1.0, 0, 0, 0]]",4,"[aB, AbB, A, bbb]","[3, 1, 2, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [1.0, 0, 0, 0, 0, 0, -0.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0, 0]], [[0, 0, 0, -0.0, 0, 1.0, -0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [1.0, 1.0, 0, 1.0, 0, 0, 0]]]",2,,,,True,0.5402406000066549,1.3417744999751449
FCQeo,4,"[aaAA, aaA, aA, A]","[1, 1, 4, 1]",0.028497499995864928,"[[0, 0, 0, 1.0, 0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 1.0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [1.0, 0.0, 0, 0.0, 1.0, 0, 0]]",5,"[aC, AB, AcC, A, bccc]","[3, 1, 1, 1, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 0], [1.0, 0, 0, 0, 0, 0, -0.0], [0, -0.0, 0, 0, 0, 0, -0.0], [-0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0.0, 0, 0]], [[0, 0, 0, -0.0, 0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, 0], [-0.0, 0, 0, 0, 0, 0, -0.0], [0, -0.0, 0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, 1.0, 0, 0]], [[0, 0, 0, -0.0, 0, 1.0, -0.0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, 0], [-0.0, 0, 0, 0, 0, 0, -0.0], [0, -0.0, 0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, 0, 0, 0], [1.0, 1.0, 0, 1.0, -0.0, 0, 0]]]",3,,,,True,121.58593299999484,1508.3133465999854
FCQf?,3,"[a, aAA, aA]","[2, 2, 3]",0.035695600003236905,"[[0, 0, 0, 0.0, 0, -0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 0, 0, 0]]",5,"[aC, ABC, bcC, b, Bc]","[1, 1, 1, 2, 2]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0]], [[0, 0, 0, -0.0, 0, -0.0, 0.0], [0, 0, 0, 0, 0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [0.0, 0, -0.0, 0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [-0.0, 0, -0.0, 0, 0, 0, 0], [1.0, 0.0, 0.0, 0, 0, 0, 0]]]",3,,,,True,63.57386950001819,575.4756549999875
FCQfG,4,"[aaA, aA, A, aaAA]","[2, 2, 2, 1]",0.036359199992148206,"[[0, 0, 0, 1.0, 0, 1.0, 0.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 1.0], [1.0, 1.0, 0.0, 0, 0, 0.0, 0]]",4,"[aB, AABB, bbB, b]","[2, 1, 2, 2]","[[[0, 0, 0, -0.0, 0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, 1.0], [-0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, 0, 0, 0, 0, 0], [-0.0, 0, -0.0, 0, 0, 0, -0.0], [-0.0, -0.0, -0.0, 0, 0, -0.0, 0]], [[0, 0, 0, -0.0, 0, 1.0, 1.0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0], [-0.0, 0, 1.0, 0, 0, 0, 1.0], [-0.0, -0.0, -0.0, 0, 0, -0.0, 0]]]",2,,,,True,0.3668957999907434,4.909514800005127
FCQfO,4,"[aA, a, aAA, aaAA]","[4, 1, 1, 1]",0.03469820000464097,"[[0, 0, 0, 0.0, 0, -0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0.0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 1.0, 0, 0]]",5,"[aC, AC, bcc, Bccc, C]","[2, 2, 1, 1, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, -0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 0, 1.0, 0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 1.0, 0, 1.0, 0, 0]]]",3,,,,True,133.02030110001215,1376.3810397999769
FCQfW,4,"[a, aA, aAA, aaaAA]","[1, 3, 2, 1]",0.04949299999861978,"[[0, 0, 0, 0.0, 0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, 0, 0, 0], [0, 1.0, 0, 0, 0, 0, -0.0], [1.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 1.0, 0, 1.0, 1.0, 0]]",5,"[aC, ABBcc, bc, cCC, C]","[1, 1, 2, 2, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, 0, 0, 0, 0, 1.0], [0.0, 0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, 1.0], [-0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, 0, 0, 0, 0, -0.0], [0.0, 0, -0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [-0.0, 0, 0, 0, 0, 0, 0], [0, -0.0, 0, 0, 0, 0, 0.0], [1.0, 0, -0.0, 0, 0, 0, 0.0], [1.0, 0.0, 0.0, 0, 0.0, 1.0, 0]]]",3,,,,True,184.25770869999542,8729.19611009999
FCQf_,4,"[A, aA, aaa, aAAA]","[1, 4, 1, 1]",0.032678899995516986,"[[0, 0, 0, 1.0, 0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 1.0, 0.0, 0.0, 0, 0, 0]]",5,"[aC, ACC, bc, BBcC, B]","[1, 1, 3, 1, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0], [0.0, 0, 0.0, 0, 0, 0, 0], [1.0, 0.0, 0.0, 0.0, 0, 0, 0]]]",3,,,,True,153.02411699999357,1860.4624579000229
FCQfg,4,"[aA, a, aAA, aaaAA]","[3, 1, 2, 1]",0.046379499981412664,"[[0, 0, 0, -0.0, 0, -0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, 0, 0, -0.0], [0, 1.0, 0, 0, 0, 0, 0], [1.0, 0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 1.0, 1.0, 0, 1.0, 0]]",4,"[aB, AbB, A, bbbbB]","[3, 2, 1, 1]","[[[0, 0, 0, 0.0, 0, -0.0, -0.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0], [-0.0, 0, 0.0, 0, 0, 0, -0.0], [-0.0, 0.0, -0.0, -0.0, 0, -0.0, 0]], [[0, 0, 0, -0.0, 0, 0.0, 1.0], [0, 0, 0, 0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, -0.0], [-0.0, 0, 0, 0, 0, 0, -0.0], [0, 0.0, 0, 0, 0, 0, 0], [1.0, 0, -0.0, 0, 0, 0, -0.0], [-0.0, 1.0, 1.0, 1.0, 0, 1.0, 0]]]",2,,,,True,0.44293270001071505,6.718544800009113
FCQfo,3,"[aaA, aaAAA, aA]","[1, 1, 5]",0.025525700009893626,"[[0, 0, 0, 1.0, 0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [1.0, 0.0, 0.0, 0.0, 1.0, 0, 0]]",4,"[aB, AbB, AB, bbbbb]","[3, 1, 2, 1]","[[[0, 0, 0, 0.0, 0, 0.0, 0.0], [0, 0, 0, 0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, -0.0, 0.0], [1.0, 0, 0, 0, 0, 0, 0.0], [0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0.0], [0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 0, 0, 0], [1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]]]",2,,,,True,2.1310207000060473,1.3759525000059512
